"","Week_index","state","aegypti_trapnight","albopictus_trapnight"
"628",704,"New York",0,0.418238993710692
"629",705,"California",0.00124321141137211,0
"630",705,"Connecticut",0,0.0357142857142857
"631",705,"Florida",0.415589382516487,0.835885787892939
"632",705,"New York",0,0.418238993710692
"633",706,"California",0.0022104381187573,0
"634",706,"Connecticut",0,0.0385051546391753
"635",706,"Florida",0.570075044136762,1.15222967314831
"636",706,"Georgia",0,3.22222222222222
"637",706,"New York",0,1.65201065891473
"638",707,"California",0.0022104381187573,0
"639",707,"Connecticut",0,0.0385051546391753
"640",707,"Florida",0.570075044136762,1.15222967314831
"641",707,"Georgia",0,3.22222222222222
"642",707,"New York",0,1.65201065891473
"643",708,"California",0.0022104381187573,0
"644",708,"Connecticut",0,0.0385051546391753
"645",708,"Florida",0.570075044136762,1.15222967314831
"646",708,"Georgia",0,3.22222222222222
"647",708,"New York",0,1.65201065891473
"648",709,"California",0.0022104381187573,0
"649",709,"Connecticut",0,0.0385051546391753
"650",709,"Florida",0.570075044136762,1.15222967314831
"651",709,"Georgia",0,3.22222222222222
"652",709,"New York",0,1.65201065891473
"653",710,"California",0.00187120757759529,0.000281114234602606
"654",710,"Connecticut",0,0.0751468862626771
"655",710,"Florida",0.380999029766877,0.887649796712207
"656",710,"Georgia",0,3.5
"657",710,"New York",0,1.66268188604491
"658",711,"California",0.0015619091430064,0.000537424272034395
"659",711,"Connecticut",0,0.111788617886179
"660",711,"Florida",0.226300472555153,0.671175352355393
"661",711,"Georgia",0,4.33333333333333
"662",711,"New York",0,1.67335311317509
"663",712,"California",0.0015619091430064,0.000537424272034395
"664",712,"Connecticut",0,0.111788617886179
"665",712,"Florida",0.226300472555153,0.671175352355393
"666",712,"Georgia",0,4.33333333333333
"667",712,"New York",0,1.67335311317509
"668",713,"California",0.0015619091430064,0.000537424272034395
"669",713,"Connecticut",0,0.111788617886179
"670",713,"Florida",0.226300472555153,0.671175352355393
"671",713,"Georgia",0,4.33333333333333
"672",713,"New York",0,1.67335311317509
"673",714,"California",0.00189503656793814,0.000268712136017197
"674",714,"Connecticut",0,0.191618248301416
"675",714,"Florida",0.186927020619317,0.644472496688534
"676",714,"Georgia",0,4.33333333333333
"677",714,"New York",0,1.24308000715158
"678",715,"California",0.00222816399286988,0
"679",715,"Connecticut",0,0.271447878716653
"680",715,"Florida",0.14755356868348,0.617769641021675
"681",715,"New York",0,0.812806901128069
"682",716,"California",0.00222816399286988,0
"683",716,"Connecticut",0,0.271447878716653
"684",716,"Florida",0.14755356868348,0.617769641021675
"685",716,"New York",0,0.812806901128069
"686",717,"California",0.00222816399286988,0
"687",717,"Connecticut",0,0.271447878716653
"688",717,"Florida",0.14755356868348,0.617769641021675
"689",717,"New York",0,0.812806901128069
"690",718,"California",0.00222816399286988,0
"691",718,"Connecticut",0,0.271447878716653
"692",718,"Florida",0.14755356868348,0.617769641021675
"693",718,"New York",0,0.812806901128069
"694",719,"California",0.00143511618921455,0
"695",719,"Connecticut",0,0.253193818876399
"696",719,"Florida",0.135131735503187,0.532746787410406
"697",719,"New York",0,0.812806901128069
"698",720,"California",0.000436463399426363,0
"699",720,"Connecticut",0,0.234939759036145
"700",720,"Florida",0.119949494949495,0.428829966329966
"701",721,"California",0.000436463399426363,0
"702",721,"Connecticut",0,0.234939759036145
"703",721,"Florida",0.119949494949495,0.428829966329966
"704",722,"California",0.000436463399426363,0
"705",722,"Connecticut",0,0.234939759036145
"706",722,"Florida",0.119949494949495,0.428829966329966
"707",723,"California",0.000261878039655817,0
"708",723,"Connecticut",0,0.234939759036145
"709",723,"Florida",0.110184279191129,0.323881487376778
"710",724,"California",0,0
"711",724,"Florida",0.0976290017875145,0.18894772872268
"712",725,"California",0,0
"713",725,"Florida",0.0976290017875145,0.18894772872268
"714",726,"California",0,0
"715",726,"Florida",0.0976290017875145,0.18894772872268
"716",727,"California",0,0
"717",727,"Florida",0.101542041185236,0.174259111793646
"718",728,"California",0,0
"719",728,"Florida",0.105455080582958,0.159570494864612
"720",729,"California",0,0
"721",729,"Florida",0.105455080582958,0.159570494864612
"722",730,"California",0,0
"723",730,"Florida",0.105455080582958,0.159570494864612
"724",731,"California",0,0
"725",731,"Florida",0.105455080582958,0.159570494864612
"726",732,"California",0,0
"727",732,"Florida",0.0893231359765615,0.106292267536161
"728",733,"California",0,0
"729",733,"Florida",0.0731911913701651,0.0530140402077097
"730",734,"California",0,0
"731",734,"Florida",0.0731911913701651,0.0530140402077097
"732",735,"California",0,0
"733",735,"Florida",0.0731911913701651,0.0530140402077097
"734",736,"California",0,0
"735",736,"Florida",0.0952065091521111,0.0993594577081896
"736",736,"Georgia",0,0
"737",737,"California",0,0
"738",737,"Florida",0.117221826934057,0.145704875208669
"739",737,"Georgia",0,0
"740",738,"California",0,0
"741",738,"Florida",0.117221826934057,0.145704875208669
"742",738,"Georgia",0,0
"743",739,"California",0,0
"744",739,"Florida",0.117221826934057,0.145704875208669
"745",739,"Georgia",0,0
"746",740,"California",0,0
"747",740,"Florida",0.111482902642631,0.146508041446448
"748",740,"Georgia",0,0
"749",741,"California",0,0
"750",741,"Florida",0.107019294860411,0.147132726298054
"751",741,"Georgia",0,0
"752",742,"California",0,0
"753",742,"Florida",0.107019294860411,0.147132726298054
"754",742,"Georgia",0,0
"755",743,"California",0,0
"756",743,"Florida",0.107019294860411,0.147132726298054
"757",743,"Georgia",0,0
"758",744,"California",0,0
"759",744,"Florida",0.107019294860411,0.147132726298054
"760",744,"Georgia",0,0
"761",745,"California",0,0
"762",745,"Florida",0.111779533519533,0.289386464939884
"763",745,"Georgia",0,0
"764",746,"California",0,0
"765",746,"Florida",0.115674274240633,0.405775887465017
"766",747,"California",0,0
"767",747,"Florida",0.115674274240633,0.405775887465017
"768",748,"California",0,0
"769",748,"Florida",0.115674274240633,0.405775887465017
"770",749,"California",0.000340411372689686,0
"771",749,"Florida",0.194932108043763,0.400180331215479
"772",749,"Georgia",0,1.91666666666667
"773",749,"New York",0,0.0198412698412698
"774",750,"California",0.000635434562354081,0
"775",750,"Florida",0.274189941846892,0.394584774965941
"776",750,"Georgia",0,1.91666666666667
"777",750,"New York",0,0.0198412698412698
"778",751,"California",0.000635434562354081,0
"779",751,"Florida",0.274189941846892,0.394584774965941
"780",751,"Georgia",0,1.91666666666667
"781",751,"New York",0,0.0198412698412698
"782",752,"California",0.000635434562354081,0
"783",752,"Florida",0.274189941846892,0.394584774965941
"784",752,"Georgia",0,1.91666666666667
"785",752,"New York",0,0.0198412698412698
"786",753,"California",0.000365619306415685,0
"787",753,"Connecticut",0,0.0134500915750916
"788",753,"Florida",0.392450616612313,0.593674817322415
"789",753,"Georgia",0,2.77777777777778
"790",753,"New York",0,0.207773395656831
"791",754,"California",0.000104507768410785,0
"792",754,"Connecticut",0,0.0134500915750916
"793",754,"Florida",0.536991441325606,0.837007091313661
"794",754,"Georgia",0,4.5
"795",754,"New York",0,0.395705521472393
"796",755,"California",0.000104507768410785,0
"797",755,"Connecticut",0,0.0134500915750916
"798",755,"Florida",0.536991441325606,0.837007091313661
"799",755,"Georgia",0,4.5
"800",755,"New York",0,0.395705521472393
"801",756,"California",0.000104507768410785,0
"802",756,"Connecticut",0,0.0134500915750916
"803",756,"Florida",0.536991441325606,0.837007091313661
"804",756,"Georgia",0,4.5
"805",756,"New York",0,0.395705521472393
"806",757,"California",0.000104507768410785,0
"807",757,"Connecticut",0,0.0134500915750916
"808",757,"Florida",0.536991441325606,0.837007091313661
"809",757,"Georgia",0,4.5
"810",757,"New York",0,0.395705521472393
"811",758,"California",0.00309270279089719,0
"812",758,"Connecticut",0,0.0184437957875458
"813",758,"Florida",0.530671348335608,1.01543397673783
"814",758,"Georgia",0,3.75
"815",758,"New York",0,0.489737577490123
"816",759,"California",0.00589979508474806,0
"817",759,"Connecticut",0,0.0234375
"818",759,"Florida",0.525500363161974,1.1614196102667
"819",759,"Georgia",0,3.375
"820",759,"New York",0,0.583769633507853
"821",760,"California",0.00589979508474806,0
"822",760,"Connecticut",0,0.0234375
"823",760,"Florida",0.525500363161974,1.1614196102667
"824",760,"Georgia",0,3.375
"825",760,"New York",0,0.583769633507853
"826",761,"California",0.00589979508474806,0
"827",761,"Connecticut",0,0.0234375
"828",761,"Florida",0.525500363161974,1.1614196102667
"829",761,"Georgia",0,3.375
"830",761,"New York",0,0.583769633507853
"831",762,"California",0.00479760974945892,2.64382402707276e-05
"832",762,"Connecticut",0,0.03421875
"833",762,"Florida",0.413504018639971,0.936644942941696
"834",762,"Georgia",0,3.56666666666667
"835",762,"New York",0,1.05847249447905
"836",763,"California",0.00362431568286079,5.45821734621473e-05
"837",763,"Connecticut",0,0.045
"838",763,"Florida",0.301507674117968,0.711870275616689
"839",763,"Georgia",0,3.69444444444444
"840",763,"New York",0,1.53317535545024
"841",764,"California",0.00362431568286079,5.45821734621473e-05
"842",764,"Connecticut",0,0.045
"843",764,"Florida",0.301507674117968,0.711870275616689
"844",764,"Georgia",0,3.69444444444444
"845",764,"New York",0,1.53317535545024
"846",765,"California",0.00362431568286079,5.45821734621473e-05
"847",765,"Connecticut",0,0.045
"848",765,"Florida",0.301507674117968,0.711870275616689
"849",765,"Georgia",0,3.69444444444444
"850",765,"New York",0,1.53317535545024
"851",766,"California",0.00362431568286079,5.45821734621473e-05
"852",766,"Connecticut",0,0.045
"853",766,"Florida",0.301507674117968,0.711870275616689
"854",766,"Georgia",0,3.69444444444444
"855",766,"New York",0,1.53317535545024
"856",767,"California",0.01004291721977,0
"857",767,"Connecticut",0,0.0399911621741052
"858",767,"Florida",0.250965110445391,0.744812639695373
"859",767,"Georgia",0,1.625
"860",767,"New York",0,1.51935483870968
"861",768,"California",0.01004291721977,0
"862",768,"Connecticut",0,0.0399911621741052
"863",768,"Florida",0.250965110445391,0.744812639695373
"864",768,"Georgia",0,1.625
"865",768,"New York",0,1.51935483870968
"866",769,"California",0.01004291721977,0
"867",769,"Connecticut",0,0.0399911621741052
"868",769,"Florida",0.250965110445391,0.744812639695373
"869",769,"Georgia",0,1.625
"870",769,"New York",0,1.51935483870968
"871",770,"California",0.01004291721977,0
"872",770,"Connecticut",0,0.0399911621741052
"873",770,"Florida",0.250965110445391,0.744812639695373
"874",770,"Georgia",0,1.625
"875",770,"New York",0,1.51935483870968
"876",771,"California",0.0103852406105436,1.36187830255488e-05
"877",771,"Connecticut",0,0.0324955810870526
"878",771,"Florida",0.200247466724281,0.683038953845855
"879",771,"Georgia",0,1.08333333333333
"880",771,"New York",0,1.51935483870968
"881",772,"California",0.0107782785777281,2.92551635363642e-05
"882",772,"Connecticut",0,0.025
"883",772,"Florida",0.149529823003171,0.621265267996336
"884",772,"Georgia",0,0
"885",773,"California",0.0107782785777281,2.92551635363642e-05
"886",773,"Connecticut",0,0.025
"887",773,"Florida",0.149529823003171,0.621265267996336
"888",773,"Georgia",0,0
"889",774,"California",0.0107782785777281,2.92551635363642e-05
"890",774,"Connecticut",0,0.025
"891",774,"Florida",0.149529823003171,0.621265267996336
"892",774,"Georgia",0,0
"893",775,"California",0.0350069589740552,1.83695212902752e-05
"894",775,"Connecticut",0,0.025
"895",775,"Florida",1.00529812534082,0.464375137633405
"896",775,"Georgia",0,0
"897",776,"California",0.0758928571428571,0
"898",776,"Florida",2.05123716153128,0.272620533856489
"899",777,"California",0.0758928571428571,0
"900",777,"Florida",2.05123716153128,0.272620533856489
"901",778,"California",0.0758928571428571,0
"902",778,"Florida",2.05123716153128,0.272620533856489
"903",779,"California",0.0758928571428571,0
"904",779,"Florida",2.05123716153128,0.272620533856489
"905",780,"California",0,0
"906",780,"Florida",0.131980339135423,0.151913243286061
"907",781,"California",0,0
"908",781,"Florida",0.131980339135423,0.151913243286061
"909",782,"California",0,0
"910",782,"Florida",0.131980339135423,0.151913243286061
"911",783,"California",0,0
"912",783,"Florida",0.131980339135423,0.151913243286061
"913",784,"California",0,0
"914",784,"Florida",0.112080168797962,0.156226241524274
"915",785,"California",0,0
"916",785,"Florida",0.0921799984605019,0.160539239762488
"917",786,"California",0,0
"918",786,"Florida",0.0921799984605019,0.160539239762488
"919",787,"California",0,0
"920",787,"Florida",0.0921799984605019,0.160539239762488
"921",788,"California",0,0
"922",788,"Florida",0.108680266992982,0.150632618900327
"923",789,"California",0,0
"924",789,"Florida",0.129894897963313,0.137895534934691
"925",790,"California",0,0
"926",790,"Florida",0.129894897963313,0.137895534934691
"927",791,"California",0,0
"928",791,"Florida",0.129894897963313,0.137895534934691
"929",792,"California",0,0
"930",792,"Florida",0.11949584516858,0.210143258217575
"931",793,"California",0,0
"932",793,"Florida",0.111407692994899,0.26633593188204
"933",794,"California",0,0
"934",794,"Florida",0.111407692994899,0.26633593188204
"935",795,"California",0,0
"936",795,"Florida",0.111407692994899,0.26633593188204
"937",796,"California",0,0
"938",796,"Florida",0.111407692994899,0.26633593188204
"939",797,"California",0.000190114068441065,0
"940",797,"Florida",0.124063145709419,0.382872284455863
"941",798,"California",0.00028165047176454,0
"942",798,"Florida",0.133554735245309,0.470274548886229
"943",799,"California",0.00028165047176454,0
"944",799,"Florida",0.133554735245309,0.470274548886229
"945",800,"California",0.00028165047176454,0
"946",800,"Florida",0.133554735245309,0.470274548886229
"947",801,"California",0.000283691728616664,0
"948",801,"Florida",0.18791870128684,0.52502651069209
"949",801,"Georgia",0,2.125
"950",801,"New York",0,0.0180722891566265
"951",802,"California",0.000285469597487868,0
"952",802,"Florida",0.242282667328372,0.57977847249795
"953",802,"Georgia",0,2.125
"954",802,"New York",0,0.0180722891566265
"955",803,"California",0.000285469597487868,0
"956",803,"Florida",0.242282667328372,0.57977847249795
"957",803,"Georgia",0,2.125
"958",803,"New York",0,0.0180722891566265
"959",804,"California",0.000285469597487868,0
"960",804,"Florida",0.242282667328372,0.57977847249795
"961",804,"Georgia",0,2.125
"962",804,"New York",0,0.0180722891566265
"963",805,"California",0.000285469597487868,0
"964",805,"Florida",0.242282667328372,0.57977847249795
"965",805,"Georgia",0,2.125
"966",805,"New York",0,0.0180722891566265
"967",806,"California",0.000218361149184337,0
"968",806,"Connecticut",0,0.00263157894736842
"969",806,"Florida",0.630824197043186,0.991724869143609
"970",806,"Georgia",0,5.25
"971",806,"New York",0,0.0856741573033708
"972",807,"California",0.000218361149184337,0
"973",807,"Connecticut",0,0.00263157894736842
"974",807,"Florida",0.630824197043186,0.991724869143609
"975",807,"Georgia",0,5.25
"976",807,"New York",0,0.0856741573033708
"977",808,"California",0.000218361149184337,0
"978",808,"Connecticut",0,0.00263157894736842
"979",808,"Florida",0.630824197043186,0.991724869143609
"980",808,"Georgia",0,5.25
"981",808,"New York",0,0.0856741573033708
"982",809,"California",0.000218361149184337,0
"983",809,"Connecticut",0,0.00263157894736842
"984",809,"Florida",0.630824197043186,0.991724869143609
"985",809,"Georgia",0,5.25
"986",809,"New York",0,0.0856741573033708
"987",810,"California",0.000406472021389351,2.38044228617677e-05
"988",810,"Connecticut",0,0.00902412280701754
"989",810,"Florida",0.659583287574328,1.12537068970882
"990",810,"Georgia",0,7.13333333333333
"991",810,"New York",0,0.210366154149418
"992",811,"California",0.000600283223055123,4.83301918708617e-05
"993",811,"Connecticut",0,0.0154166666666667
"994",811,"Florida",0.68834237810547,1.25901651027403
"995",811,"Georgia",0,8.075
"996",811,"New York",0,0.293494152046784
"997",812,"California",0.000600283223055123,4.83301918708617e-05
"998",812,"Connecticut",0,0.0154166666666667
"999",812,"Florida",0.68834237810547,1.25901651027403
"1000",812,"Georgia",0,8.075
"1001",812,"New York",0,0.293494152046784
"1002",813,"California",0.000600283223055123,4.83301918708617e-05
"1003",813,"Connecticut",0,0.0154166666666667
"1004",813,"Florida",0.68834237810547,1.25901651027403
"1005",813,"Georgia",0,8.075
"1006",813,"New York",0,0.293494152046784
"1007",814,"California",0.00523842791567948,2.45368666421298e-05
"1008",814,"Connecticut",0,0.045546568627451
"1009",814,"Florida",0.848938345218982,1.31387807631962
"1010",814,"Georgia",0,8.075
"1011",814,"New York",0,0.292887632212601
"1012",815,"California",0.0100215146299484,0
"1013",815,"Connecticut",0,0.0756764705882353
"1014",815,"Florida",1.02413394570645,1.37372705746025
"1015",815,"New York",0,0.292281112378418
"1016",816,"California",0.0100215146299484,0
"1017",816,"Connecticut",0,0.0756764705882353
"1018",816,"Florida",1.02413394570645,1.37372705746025
"1019",816,"New York",0,0.292281112378418
"1020",817,"California",0.0100215146299484,0
"1021",817,"Connecticut",0,0.0756764705882353
"1022",817,"Florida",1.02413394570645,1.37372705746025
"1023",817,"New York",0,0.292281112378418
"1024",818,"California",0.0100215146299484,0
"1025",818,"Connecticut",0,0.0756764705882353
"1026",818,"Florida",1.02413394570645,1.37372705746025
"1027",818,"New York",0,0.292281112378418
"1028",819,"California",0.0115106131892415,0.000174669715447155
"1029",819,"Connecticut",0,0.0825319674878498
"1030",819,"Florida",1.18713174975695,1.20818616602002
"1031",819,"Georgia",0,2.33333333333333
"1032",819,"New York",0,0.378760815208635
"1033",820,"California",0.0129997117485347,0.000349339430894309
"1034",820,"Connecticut",0,0.0893874643874644
"1035",820,"Florida",1.35012955380745,1.04264527457979
"1036",820,"Georgia",0,2.33333333333333
"1037",820,"New York",0,0.465240518038853
"1038",821,"California",0.0129997117485347,0.000349339430894309
"1039",821,"Connecticut",0,0.0893874643874644
"1040",821,"Florida",1.35012955380745,1.04264527457979
"1041",821,"Georgia",0,2.33333333333333
"1042",821,"New York",0,0.465240518038853
"1043",822,"California",0.0129997117485347,0.000349339430894309
"1044",822,"Connecticut",0,0.0893874643874644
"1045",822,"Florida",1.35012955380745,1.04264527457979
"1046",822,"Georgia",0,2.33333333333333
"1047",822,"New York",0,0.465240518038853
"1048",823,"California",0.0110413945602167,0.000234171341815241
"1049",823,"Connecticut",0,0.0644305742989953
"1050",823,"Florida",1.21652941253754,0.740236515412416
"1051",823,"Georgia",0,2.33333333333333
"1052",823,"New York",0,0.377339479438231
"1053",824,"California",0.00888049283517611,0.000107089312486614
"1054",824,"Connecticut",0,0.0394736842105263
"1055",824,"Florida",1.1034831391553,0.484352180732331
"1056",824,"New York",0,0.113636363636364
"1057",825,"California",0.00888049283517611,0.000107089312486614
"1058",825,"Connecticut",0,0.0394736842105263
"1059",825,"Florida",1.1034831391553,0.484352180732331
"1060",825,"New York",0,0.113636363636364
"1061",826,"California",0.00888049283517611,0.000107089312486614
"1062",826,"Connecticut",0,0.0394736842105263
"1063",826,"Florida",1.1034831391553,0.484352180732331
"1064",826,"New York",0,0.113636363636364
"1065",827,"California",0.00630801276409394,6.60763843002511e-05
"1066",827,"Connecticut",0,0.0394736842105263
"1067",827,"Florida",1.05766288563851,0.348416649436685
"1068",827,"New York",0,0.113636363636364
"1069",828,"California",0.00216346153846154,0
"1070",828,"Florida",1.01184263212173,0.212481118141039
"1071",829,"California",0.00216346153846154,0
"1072",829,"Florida",1.01184263212173,0.212481118141039
"1073",830,"California",0.00216346153846154,0
"1074",830,"Florida",1.01184263212173,0.212481118141039
"1075",831,"California",0.00216346153846154,0
"1076",831,"Florida",1.01184263212173,0.212481118141039
"1077",832,"California",0.00155769230769231,0
"1078",832,"Florida",0.540815333561497,0.25986854671983
"1079",833,"California",0,0
"1080",833,"Florida",0.0697880350012663,0.307255975298622
"1081",834,"California",0,0
"1082",834,"Florida",0.0697880350012663,0.307255975298622
"1083",835,"California",0,0
"1084",835,"Florida",0.0697880350012663,0.307255975298622
"1085",836,"California",0,0
"1086",836,"Florida",0.0580496313119571,0.178196681995035
"1087",836,"Georgia",0,0
"1088",837,"California",0,0
"1089",837,"Florida",0.0441769724064099,0.0256720626362508
"1090",837,"Georgia",0,0
"1091",838,"California",0,0
"1092",838,"Florida",0.0441769724064099,0.0256720626362508
"1093",838,"Georgia",0,0
"1094",839,"California",0,0
"1095",839,"Florida",0.0441769724064099,0.0256720626362508
"1096",839,"Georgia",0,0
"1097",840,"California",0,0
"1098",840,"Florida",0.0441769724064099,0.0256720626362508
"1099",840,"Georgia",0,0
"1100",841,"California",0,0
"1101",841,"Florida",0.109351724396875,0.0519269661117076
"1102",841,"Georgia",0,0
"1103",842,"California",0,0
"1104",842,"Florida",0.109351724396875,0.0519269661117076
"1105",842,"Georgia",0,0
"1106",843,"California",0,0
"1107",843,"Florida",0.109351724396875,0.0519269661117076
"1108",843,"Georgia",0,0
"1109",844,"California",0,0
"1110",844,"Florida",0.109351724396875,0.0519269661117076
"1111",844,"Georgia",0,0
"1112",845,"California",0.000795548122283008,0
"1113",845,"Florida",0.209325787695189,0.0626541744539252
"1114",845,"Georgia",0,0.0125
"1115",846,"California",0.00130697191517923,0
"1116",846,"Florida",0.309299850993503,0.0733813827961428
"1117",846,"Georgia",0,0.025
"1118",847,"California",0.00130697191517923,0
"1119",847,"Florida",0.309299850993503,0.0733813827961428
"1120",847,"Georgia",0,0.025
"1121",848,"California",0.00130697191517923,0
"1122",848,"Florida",0.309299850993503,0.0733813827961428
"1123",848,"Georgia",0,0.025
"1124",849,"California",0.000474309129425852,0
"1125",849,"Florida",0.541523918688787,0.14420123714524
"1126",849,"Georgia",0,0.175961538461538
"1127",849,"New York",0,0
"1128",850,"California",5.79777365491651e-05,0
"1129",850,"Florida",0.788261990615027,0.219447332391156
"1130",850,"Georgia",0,0.326923076923077
"1131",850,"New York",0,0
"1132",851,"California",5.79777365491651e-05,0
"1133",851,"Florida",0.788261990615027,0.219447332391156
"1134",851,"Georgia",0,0.326923076923077
"1135",851,"New York",0,0
"1136",852,"California",5.79777365491651e-05,0
"1137",852,"Florida",0.788261990615027,0.219447332391156
"1138",852,"Georgia",0,0.326923076923077
"1139",852,"New York",0,0
"1140",853,"California",0.00160995216959921,4.09533950364486e-05
"1141",853,"Connecticut",0,0
"1142",853,"Florida",0.73073668279582,0.271562597932692
"1143",853,"Georgia",0,0.453461538461538
"1144",853,"New York",0,0.0425719246031746
"1145",853,"Texas",0.0833333333333333,0
"1146",854,"California",0.00305846164044591,7.91765637371338e-05
"1147",854,"Connecticut",0,0
"1148",854,"Florida",0.676595216613036,0.320612259618843
"1149",854,"Georgia",0,0.58
"1150",854,"New York",0,0.0729804421768707
"1151",854,"Texas",0.0833333333333333,0
"1152",855,"California",0.00305846164044591,7.91765637371338e-05
"1153",855,"Connecticut",0,0
"1154",855,"Florida",0.676595216613036,0.320612259618843
"1155",855,"Georgia",0,0.58
"1156",855,"New York",0,0.0729804421768707
"1157",855,"Texas",0.0833333333333333,0
"1158",856,"California",0.00305846164044591,7.91765637371338e-05
"1159",856,"Connecticut",0,0
"1160",856,"Florida",0.676595216613036,0.320612259618843
"1161",856,"Georgia",0,0.58
"1162",856,"New York",0,0.0729804421768707
"1163",856,"Texas",0.0833333333333333,0
"1164",857,"California",0.00305846164044591,7.91765637371338e-05
"1165",857,"Connecticut",0,0
"1166",857,"Florida",0.676595216613036,0.320612259618843
"1167",857,"Georgia",0,0.58
"1168",857,"New York",0,0.0729804421768707
"1169",857,"Texas",0.0833333333333333,0
"1170",858,"California",0.0034354546533763,5.22395930724278e-05
"1171",858,"Connecticut",0,0.00637755102040816
"1172",858,"Florida",0.784602165498841,0.451081124309614
"1173",858,"Georgia",0,1.42741071428571
"1174",858,"New York",0,0.202927694515306
"1175",858,"Texas",0.0416666666666667,0
"1176",859,"California",0.00378888560299854,2.6986183074266e-05
"1177",859,"Connecticut",0,0.0127551020408163
"1178",859,"Florida",0.892609114384645,0.581549989000385
"1179",859,"Georgia",0,1.5484693877551
"1180",859,"New York",0,0.303997779667423
"1181",859,"Texas",0,0
"1182",860,"California",0.00378888560299854,2.6986183074266e-05
"1183",860,"Connecticut",0,0.0127551020408163
"1184",860,"Florida",0.892609114384645,0.581549989000385
"1185",860,"Georgia",0,1.5484693877551
"1186",860,"New York",0,0.303997779667423
"1187",860,"Texas",0,0
"1188",861,"California",0.00378888560299854,2.6986183074266e-05
"1189",861,"Connecticut",0,0.0127551020408163
"1190",861,"Florida",0.892609114384645,0.581549989000385
"1191",861,"Georgia",0,1.5484693877551
"1192",861,"New York",0,0.303997779667423
"1193",861,"Texas",0,0
"1194",862,"California",0.00393871215428533,1.3493091537133e-05
"1195",862,"Connecticut",0,0.0433093692022263
"1196",862,"Florida",1.35805822672242,0.849304575744977
"1197",862,"Georgia",0,1.94543712221731
"1198",862,"New York",0,0.866796024659864
"1199",862,"Texas",0,0
"1200",863,"California",0.00408853870557213,0
"1201",863,"Connecticut",0,0.0738636363636364
"1202",863,"Florida",1.82350733906019,1.11705916248957
"1203",863,"Georgia",0,2.22331453634085
"1204",863,"New York",0,1.32726731601732
"1205",864,"California",0.00408853870557213,0
"1206",864,"Connecticut",0,0.0738636363636364
"1207",864,"Florida",1.82350733906019,1.11705916248957
"1208",864,"Georgia",0,2.22331453634085
"1209",864,"New York",0,1.32726731601732
"1210",865,"California",0.00408853870557213,0
"1211",865,"Connecticut",0,0.0738636363636364
"1212",865,"Florida",1.82350733906019,1.11705916248957
"1213",865,"Georgia",0,2.22331453634085
"1214",865,"New York",0,1.32726731601732
"1215",866,"California",0.00408853870557213,0
"1216",866,"Connecticut",0,0.0738636363636364
"1217",866,"Florida",1.82350733906019,1.11705916248957
"1218",866,"Georgia",0,2.22331453634085
"1219",866,"New York",0,1.32726731601732
"1220",867,"California",0.0135359362527892,0.000108418713069876
"1221",867,"Connecticut",0,1.22188687681645
"1222",867,"Florida",2.32381010438693,0.87502015617868
"1223",867,"Georgia",0,3.84615384615385
"1224",867,"New York",0,2.77415479847678
"1225",867,"Texas",0,0
"1226",868,"California",0.0135359362527892,0.000108418713069876
"1227",868,"Connecticut",0,1.22188687681645
"1228",868,"Florida",2.32381010438693,0.87502015617868
"1229",868,"Georgia",0,3.84615384615385
"1230",868,"New York",0,2.77415479847678
"1231",868,"Texas",0,0
"1232",869,"California",0.0135359362527892,0.000108418713069876
"1233",869,"Connecticut",0,1.22188687681645
"1234",869,"Florida",2.32381010438693,0.87502015617868
"1235",869,"Georgia",0,3.84615384615385
"1236",869,"New York",0,2.77415479847678
"1237",869,"Texas",0,0
"1238",870,"California",0.0135359362527892,0.000108418713069876
"1239",870,"Connecticut",0,1.22188687681645
"1240",870,"Florida",2.32381010438693,0.87502015617868
"1241",870,"Georgia",0,3.84615384615385
"1242",870,"New York",0,2.77415479847678
"1243",870,"Texas",0,0
"1244",871,"California",0.0179723393046027,8.19929305009916e-05
"1245",871,"Connecticut",0,0.90622151713701
"1246",871,"Florida",1.62327009447138,0.607308723351511
"1247",871,"Georgia",0,3.64956293706294
"1248",871,"New York",0,2.39088034345327
"1249",871,"Texas",0,0
"1250",872,"California",0.0222782599137158,5.63443768311923e-05
"1251",872,"Connecticut",0,0.590556157457566
"1252",872,"Florida",0.961648973995588,0.354470147903629
"1253",872,"Georgia",0,3.54370629370629
"1254",872,"New York",0,2.00760588842975
"1255",872,"Texas",0,0
"1256",873,"California",0.0222782599137158,5.63443768311923e-05
"1257",873,"Connecticut",0,0.590556157457566
"1258",873,"Florida",0.961648973995588,0.354470147903629
"1259",873,"Georgia",0,3.54370629370629
"1260",873,"New York",0,2.00760588842975
"1261",873,"Texas",0,0
"1262",874,"California",0.0222782599137158,5.63443768311923e-05
"1263",874,"Connecticut",0,0.590556157457566
"1264",874,"Florida",0.961648973995588,0.354470147903629
"1265",874,"Georgia",0,3.54370629370629
"1266",874,"New York",0,2.00760588842975
"1267",874,"Texas",0,0
"1268",875,"California",0.0173404148224046,0.0001016940758148
"1269",875,"Connecticut",0,0.500356203728783
"1270",875,"Florida",0.854267513840922,0.290782918755998
"1271",875,"Georgia",0,3.31882120437108
"1272",875,"New York",0,1.83734453302404
"1273",875,"Texas",0,0
"1274",876,"California",0.0115512171291432,0.000154862688416271
"1275",876,"Connecticut",0,0.41015625
